Tree name	Trait species	Non-trait species	Permutations	Selective Pressure	p-value	FDR
2702	4	5	10845863	accelerated	0.6312417761231282	0.962381564993035
6236	5	5	20845863	constrained	0.6314224383888004	0.9623372865380954
7628	5	5	20845863	constrained	0.631778872167174	0.9625608381059634
4237	5	5	20845863	accelerated	0.6318928014414851	0.9624148907450962
8184	4	4	2401596	accelerated	0.6319458505924986	0.9621763465059643
9593	4	4	3881501	constrained	0.6320518121003023	0.9620184960956175
7635	5	5	20845863	accelerated	0.6326316431940382	0.9625817674461011
7669	5	5	20845863	accelerated	0.6326316431940382	0.9622627148218234
8307	4	5	8845863	accelerated	0.6327526969319537	0.962127941093683
2157	5	4	5567862	accelerated	0.6327913834056843	0.961868055133715
177	4	5	5567862	accelerated	0.6328267105927324	0.9616032367251819
439	5	4	4750372	accelerated	0.632999973470456	0.9615481225607159
5781	5	5	20845863	constrained	0.6332265726561386	0.9615740376965651
5732	5	4	5567862	accelerated	0.6334854795335461	0.9616489796822504
7791	4	4	5567862	accelerated	0.6336467075590576	0.9615756418612815
8624	5	4	4750372	accelerated	0.6340699984124384	0.9618999083354313
7754	5	5	20845863	constrained	0.6343231148935893	0.9619658870610315
3310	4	5	5567862	constrained	0.6345658044037171	0.9620160146708483
7073	5	5	20845863	accelerated	0.6348275357751418	0.9620949675271222
2096	5	4	5567862	accelerated	0.6348735402270111	0.961847037339635
2549	5	4	5567862	accelerated	0.6350614248672463	0.9618141513913508
1021	5	5	20845863	accelerated	0.6355727112795676	0.9622709244678112
1057	5	4	10845863	constrained	0.6362596228807547	0.9629932089049417
976	5	5	20845863	accelerated	0.6363072345649345	0.9627477413183265
8328	5	4	5567862	accelerated	0.6366104278941247	0.9628890090989248
5444	4	4	3074060	constrained	0.6369493630148787	0.9630842263180488
2581	4	4	6850431	constrained	0.6371783371945956	0.9631131058583661
9170	4	4	10845863	accelerated	0.6374338830821509	0.9631821170444486
1407	4	4	4750372	constrained	0.6376454490142666	0.9631846496137161
3277	5	4	10845863	constrained	0.6377537611479818	0.9630312635432999
1027	5	5	20845863	accelerated	0.6377547847656762	0.9627160221347657
6507	5	5	20845863	accelerated	0.6381244455567963	0.9629572774285229
7331	5	5	20845863	accelerated	0.6384942982797914	0.9631986636443007
3944	5	5	20845863	constrained	0.638712545078178	0.9632112617035027
5177	4	4	10845863	accelerated	0.6389185038063934	0.9632053265333572
2512	5	4	6850431	accelerated	0.6394014301207462	0.9636168022410853
2557	5	5	20845863	accelerated	0.6395992500837783	0.9635984762424354
7988	4	4	6850431	accelerated	0.6396860642156774	0.9634129795489805
7218	5	4	10845863	constrained	0.639744225350036	0.9631844652661797
5838	5	4	4750372	constrained	0.6400302905170393	0.9632991155076068
883	5	5	20845863	accelerated	0.6403267678557103	0.9634293566196245
8075	4	5	8845863	constrained	0.6411122286385879	0.9642949908956013
4631	4	5	8845863	constrained	0.6413103340580776	0.9642769079267751
7729	5	5	20845863	accelerated	0.641427785056261	0.9641376042001905
3635	5	4	5567862	constrained	0.6419386468693095	0.9645895384686514
8643	5	4	10845863	accelerated	0.641940127966955	0.9642760220099367
8178	5	4	5567862	constrained	0.6424298238304451	0.9646958316616205
7201	5	4	6850431	accelerated	0.6425183000367738	0.9645130778111727
4838	5	4	10845863	constrained	0.6427212594477937	0.9645022431674053
2288	5	4	5567862	accelerated	0.6427732345853576	0.9642649145185375
8827	5	4	10845863	accelerated	0.6429559964376338	0.9642238783177456
1422	5	5	20845863	constrained	0.6431076344643072	0.9641362086104887
5363	5	5	20845863	accelerated	0.6432978732796666	0.9641064469237067
7053	5	5	20845863	accelerated	0.6432978732796666	0.9637916880445282
5825	5	5	20845863	constrained	0.6434723172483159	0.9637384020406403
1411	5	5	20845863	accelerated	0.6440332602584709	0.9642638275126012
6318	5	5	20845863	accelerated	0.6440332602584709	0.9639493252857543
4399	4	4	8845863	constrained	0.6441923043195652	0.9638729978879963
4223	5	5	20845863	constrained	0.6442218257370702	0.9636029851067195
3491	4	5	10845863	accelerated	0.6443202883330661	0.9634362343305442
2870	5	5	20845863	accelerated	0.6443967792295932	0.9632367491480791
3842	5	4	10845863	constrained	0.6446888701719724	0.9633595653595511
3043	5	5	20845863	accelerated	0.6447610659282152	0.9631538188621679
3230	5	4	5567862	constrained	0.6450472485911624	0.963267759122956
2915	5	4	10845863	constrained	0.6451914623829911	0.9631696879881413
4187	5	4	10845863	constrained	0.6451914623829911	0.9628564620733483
3891	5	5	20845863	constrained	0.64532335574537	0.96274020790491
5055	5	5	20845863	constrained	0.6456849691319332	0.9629666309218204
7590	5	5	20845863	constrained	0.6464316000605822	0.9637669306946107
6162	5	5	20845863	accelerated	0.6469982238624294	0.9642984245874273
9469	4	4	6850431	constrained	0.6471664660339048	0.9642360105940224
4789	5	4	10845863	constrained	0.6472110463391124	0.9639894487666949
335	5	4	6850431	constrained	0.6472993494813243	0.963808148854574
5909	5	4	5567862	accelerated	0.6481517936750959	0.9647643792328949
7290	5	4	5567862	constrained	0.6481845837778041	0.9645003420740412
190	5	5	20845863	constrained	0.6482820630456154	0.9643327025336561
3271	5	4	10845863	accelerated	0.6484429038930493	0.9642593927301372
4176	5	5	20845863	accelerated	0.6484793621412841	0.9640012286577107
9176	4	4	2401596	accelerated	0.648632140836456	0.9639160927132439
4560	5	5	20845863	constrained	0.6486531723805259	0.9636352891078774
6297	5	4	4750372	constrained	0.6488059533746607	0.9635503301088408
8935	5	4	6850431	constrained	0.6488926708384839	0.963367345997348
8607	4	5	8845863	constrained	0.6490924295675169	0.9633522507391122
1236	5	4	10845863	constrained	0.649238002384871	0.9632567710779738
4321	5	4	10845863	constrained	0.649723823091965	0.9636660065187548
5523	4	4	5567862	accelerated	0.6499224826250444	0.9636491996013986
8834	4	5	5567862	constrained	0.6499317446470456	0.9633516718944742
6905	5	5	20845863	constrained	0.6501081626884239	0.9633020208515263
8212	5	4	4750372	constrained	0.6502939602914726	0.9632662956028302
5867	5	5	20845863	accelerated	0.6503291055859469	0.9630075074326914
6115	4	5	8845863	constrained	0.6506659584807151	0.9631955107961294
1436	5	5	20845863	accelerated	0.6506961752967555	0.9629296189734959
1651	4	4	5567862	accelerated	0.6507536298322018	0.9627041931979283
2005	5	4	4750372	accelerated	0.6510080595070306	0.9627702175564818
8752	5	4	10845863	constrained	0.6512312311205392	0.9627899869884518
2285	4	5	8845863	accelerated	0.6513080956756319	0.9625935108069161
2102	4	5	5567862	accelerated	0.651524628475659	0.9626035157999996
7257	5	5	20845863	accelerated	0.651800647271055	0.9627013744212654
8035	5	4	10845863	accelerated	0.6519930929800094	0.9626757733865068
6511	5	5	20845863	constrained	0.6523034532927393	0.96282423517542
8042	5	4	5567862	constrained	0.6528419192517806	0.9633091856740904
7361	5	5	20845863	accelerated	0.6529013765737934	0.9630872443256632
8654	4	4	2401596	constrained	0.6531298480355542	0.9631146762966446
7825	5	5	20845863	accelerated	0.6532745881045998	0.9630186587895947
1246	4	5	8845863	accelerated	0.6533660690898184	0.9628442167800825
8415	4	5	8845863	accelerated	0.6533660690898184	0.9625351175130583
236	5	4	10845863	accelerated	0.6535137591506115	0.9624437229596137
6000	5	5	20845863	constrained	0.6537761885546198	0.9625213119272218
6851	5	5	20845863	constrained	0.6537761885546198	0.9622126136232041
4357	5	5	20845863	accelerated	0.6540246578718363	0.9622696873914257
6161	5	5	20845863	accelerated	0.6544040112226406	0.9625192331733006
8270	5	4	5567862	accelerated	0.6545450234685454	0.9624181713223822
4985	5	4	6850431	constrained	0.6551387240122283	0.9629825767111196
1729	5	5	20845863	constrained	0.6552516095392652	0.9628401012410144
6482	5	5	20845863	constrained	0.6552516095392652	0.9625318937822305
1221	5	5	20845863	constrained	0.6556283780757161	0.9627771606366275
8024	4	5	5567862	accelerated	0.656172496588143	0.9632679420483008
4385	5	5	20845863	accelerated	0.6566289814827966	0.9636298036535189
5920	5	5	20845863	accelerated	0.6566289814827966	0.963321737859512
6889	5	4	5567862	accelerated	0.6567000487835368	0.9631180964741612
6818	5	5	20845863	constrained	0.6567145610967878	0.9628316680105939
5965	5	5	20845863	accelerated	0.6569932681814186	0.9629326437829862
7693	5	4	5567862	accelerated	0.6572518272272487	0.9630040342100397
5524	5	5	20845863	constrained	0.6574599450827245	0.9630014963244886
3926	5	4	6850431	constrained	0.6588278757699594	0.9646972309854319
8893	5	4	5567862	accelerated	0.6588522002524674	0.9644251186470727
7404	5	5	20845863	constrained	0.6593057080529191	0.9647812162802442
538	4	4	3881501	constrained	0.659764530706413	0.9651448617825087
1500	5	5	20845863	accelerated	0.6599598632063142	0.9651229484556328
6987	4	4	3074060	accelerated	0.6602383428997691	0.9652226045132337
6841	4	5	8845863	accelerated	0.660393408170646	0.9651418312404759
110	4	4	3074060	constrained	0.660827526483526	0.9654688058048077
8028	4	5	8845863	constrained	0.6609683731716703	0.9653672388557591
6100	5	5	20845863	constrained	0.6611479220323171	0.9653222444181683
3579	5	4	10845863	accelerated	0.6611626620181982	0.9650367226467912
7294	4	5	8845863	constrained	0.6613997219993446	0.9650757787774221
8794	5	4	4750372	constrained	0.6617232004061185	0.9652408667080985
4712	5	4	5567862	constrained	0.6617654559102941	0.9649957664989958
1296	4	4	2401596	accelerated	0.6618345169975177	0.9647898978721755
413	4	5	10845863	accelerated	0.6621195572070078	0.9648989037862682
5722	5	5	20845863	accelerated	0.6625941281897638	0.9652839537342305
2302	5	5	20845863	constrained	0.6626316879412678	0.9650323122699073
7347	5	5	20845863	constrained	0.6626316879412678	0.9647261471962176
2807	4	4	10845863	accelerated	0.6628099511965144	0.9646796276691421
2465	5	4	10845863	constrained	0.662815179869772	0.9643813761643576
8729	4	5	5567862	constrained	0.6629952553461306	0.9643376313101087
9501	4	4	2401596	accelerated	0.6633310751637174	0.9645203751350757
237	5	5	20845863	accelerated	0.6637227835803049	0.964784242587906
3636	5	4	10845863	constrained	0.6638498526503583	0.9646633862610812
7453	5	5	20845863	accelerated	0.6644665195956687	0.965253832992885
8854	4	5	10845863	constrained	0.6648243012326471	0.9654679488470309
3664	4	5	5567862	constrained	0.6654324002125734	0.966045328875514
3639	4	5	8845863	constrained	0.665688137583449	0.9661109624827475
414	4	5	8845863	constrained	0.665688137583449	0.965805521141463
8358	4	5	10845863	accelerated	0.6657792458263334	0.9656324143795968
1454	5	4	10845863	accelerated	0.6657920037904108	0.9653458152904251
3447	5	4	10845863	accelerated	0.6657920037904108	0.9650409050518621
7539	5	4	5567862	accelerated	0.6666152953027175	0.9659291411885602
9375	4	4	10845863	constrained	0.666688535478246	0.9657303312214871
531	5	5	20845863	accelerated	0.6667317955495604	0.9654882328106446
3330	5	4	10845863	accelerated	0.6668154368465051	0.9653047443812657
5685	5	5	20845863	accelerated	0.6671044312847421	0.9654185541361341
7012	5	5	20845863	accelerated	0.6671044312847421	0.9651141977193195
7694	4	4	6850431	constrained	0.6676158289324507	0.965549649849044
4407	5	5	20845863	accelerated	0.6678498946869802	0.9655838584494493
9383	4	4	2401596	accelerated	0.6683923748861541	0.96606381365435
2805	5	4	5567862	constrained	0.6686474798955538	0.9661282384259121
1173	5	4	4750372	accelerated	0.6690317263869161	0.9663791603366566
5016	5	4	5567862	accelerated	0.6692460120733483	0.9663845026446178
7293	5	4	10845863	accelerated	0.6693645176294508	0.9662515795538061
4747	5	4	5567862	constrained	0.6696012694782152	0.9662893791306696
8920	4	4	5567862	constrained	0.6707035627065077	0.9675758092612899
3598	5	5	20845863	constrained	0.670818058684769	0.9674368545896935
1122	5	5	20845863	constrained	0.6711951149772304	0.9676765261170311
9101	4	4	10845863	constrained	0.6712314125083828	0.967424922110857
4085	5	4	10845863	constrained	0.6719464343966959	0.9681513932327903
2714	4	4	6850431	accelerated	0.6721078911918626	0.9680800730318448
7036	5	5	20845863	accelerated	0.6723440755044641	0.9681163986476266
8387	4	4	10845863	accelerated	0.6729958043278854	0.968750861374111
4042	5	5	20845863	accelerated	0.6730973121476371	0.968593153165728
7346	5	5	20845863	accelerated	0.6730973121476371	0.9682895189484346
8721	5	4	10845863	constrained	0.6734461017311509	0.9684876718408811
888	4	5	8845863	accelerated	0.6738409191812662	0.9687518728454984
4446	5	4	6850431	constrained	0.6740443865479321	0.9687408988000189
2701	4	4	10845863	constrained	0.6742115295200392	0.9686777423191796
5007	4	5	10845863	accelerated	0.6742414110581663	0.9684174758516197
8401	5	4	5567862	constrained	0.6743097683005234	0.9682126178758141
8106	5	4	4750372	accelerated	0.6749284439243344	0.9687978195710887
8700	5	4	4750372	constrained	0.6749872982719336	0.9685793345121649
8333	4	4	6850431	constrained	0.6753681153869955	0.9688228451112604
8222	5	4	10845863	constrained	0.67548503742257	0.9686877614788044
2327	5	5	20845863	accelerated	0.6764676358714532	0.9697938085017491
4145	5	5	20845863	accelerated	0.6768481408135071	0.9700362642702011
5210	5	4	5567862	accelerated	0.6771136958163267	0.9701138776463077
5852	5	5	20845863	accelerated	0.6772229837652504	0.9699676256238245
4831	4	5	10845863	accelerated	0.6773762842068545	0.9698844830656023
5782	5	5	20845863	constrained	0.677509536953579	0.9697726965314952
7500	5	4	4750372	accelerated	0.6775696074174921	0.9695562608166108
6501	4	5	8845863	accelerated	0.6781732446165966	0.970117524795998
5916	5	5	20845863	constrained	0.6782486862259542	0.9699230978781253
7198	5	5	20845863	constrained	0.6782486862259542	0.9696209411498143
3511	5	4	5567862	accelerated	0.6783434136163572	0.9694543522533364
5033	4	5	5567862	accelerated	0.6783569330586121	0.9691718448960059
530	5	5	20845863	constrained	0.6786283323225104	0.9692578328751946
6654	5	5	20845863	constrained	0.6790091294431086	0.9694999673349176
8711	4	5	10845863	constrained	0.6795598452324555	0.9699844882649263
2332	4	5	8845863	constrained	0.6796248121235408	0.9697755792397166
7534	5	4	10845863	constrained	0.680008920228461	0.9700220500243729
6331	5	4	10845863	constrained	0.6805198060403217	0.9704491578368665
1531	4	5	5567862	constrained	0.680800546761112	0.9705479058983358
4314	4	4	3074060	constrained	0.6816938274237612	0.9715195571576523
6368	5	5	20845863	constrained	0.6820094654462103	0.9716676302181494
78	5	5	20845863	constrained	0.6820094654462103	0.9713660573968527
7075	5	4	5567862	constrained	0.6822775580864949	0.9714463897173208
4303	4	4	3074060	accelerated	0.6828818459563393	0.9720052081555958
2797	5	5	20845863	constrained	0.6831325771552997	0.9720605880823785
6464	5	5	20845863	accelerated	0.6839881984928742	0.9729763927104152
3572	5	5	20845863	constrained	0.6842363132930136	0.9730277166723394
6420	5	5	20845863	constrained	0.6842363132930136	0.9727262830550308
2357	4	5	8845863	accelerated	0.6843548780394014	0.9725935383471085
5344	5	4	5567862	constrained	0.6845735984161693	0.9726031712482356
6218	5	5	20845863	constrained	0.6846193165430259	0.972367082518089
9239	4	4	3074060	constrained	0.6849577889675933	0.9725468111300389
3844	4	4	3881501	accelerated	0.685536124636465	0.9730668963676887
8810	5	4	4750372	constrained	0.6856007654290742	0.9728577342467598
2827	4	5	8845863	accelerated	0.6858912327799109	0.9729690470562631
6627	5	5	20845863	accelerated	0.6866245747269482	0.9737083354208792
8407	4	5	8845863	accelerated	0.6869613880033134	0.9738850199404402
6652	5	5	20845863	accelerated	0.6870039280777523	0.9736445416765922
8252	5	4	10845863	accelerated	0.6872936920767241	0.9737544775980508
947	4	5	8845863	constrained	0.6877781419159443	0.9741400905099594
3336	5	4	10845863	constrained	0.6886733371791067	0.9751070485390068
4435	5	4	6850431	accelerated	0.6888177362779297	0.9750106698887784
565	4	5	5567862	accelerated	0.6891433597969343	0.9751707918927325
4349	5	5	20845863	constrained	0.6894994666442344	0.9753739372473464
5644	5	5	20845863	accelerated	0.6896591136355698	0.9752991286513497
5668	5	5	20845863	accelerated	0.6896591136355698	0.9749986668125785
4541	4	4	6850431	accelerated	0.6896612645729356	0.9747014299738841
528	5	4	10845863	constrained	0.689697873336442	0.9744530605729471
4637	5	5	20845863	constrained	0.6898859229663731	0.9744187443806359
5804	5	5	20845863	accelerated	0.6900376992588743	0.9743332313535304
7655	4	5	5567862	accelerated	0.6900406507716101	0.9740376949833648
7987	4	5	8845863	accelerated	0.6901413165872476	0.9738802281115866
5272	4	5	5567862	constrained	0.6902410108903292	0.9737214875424902
3214	4	5	5567862	accelerated	0.690244352918602	0.9734269623673831
8664	5	4	4750372	constrained	0.6904305791104034	0.9733904539286148
7986	4	5	8845863	constrained	0.6904824328447604	0.9731645836377781
7300	5	5	20845863	constrained	0.6906295804162468	0.9730731177556513
8190	4	5	10845863	accelerated	0.6907329762866419	0.972920082314119
6866	4	4	8845863	accelerated	0.6909813534676046	0.9729712890650007
